Sale_ID,Sale Date,Store_ID,City_ID
3142,6/4/2022,O,Zamboanga Del Sur
3143,6/4/2022,O,Zamboanga Del Sur
3144,6/11/2022,O,Metro Manila
3145,6/6/2022,O,Rizal
3146,6/5/2022,O,Cavite
3147,6/9/2022,O,Benguet
3148,6/13/2022,O,Negros Occidental
3149,6/14/2022,O,Albay
3150,6/15/2022,O,Metro Manila
3151,6/15/2022,O,Metro Manila
3152,6/15/2022,O,Metro Manila
3153,6/4/2022,O,Zamboanga Del Sur
3154,6/7/2022,O,Western Samar
3155,6/6/2022,O,Oriental Mindoro
3156,6/7/2022,O,Iloilo
3157,6/7/2022,O,Misamis Occidental
3158,6/6/2022,O,Cebu
3159,6/6/2022,O,Cebu
3160,6/3/2022,O,Zamboanga Del Sur
3161,6/15/2022,O,Nueva Ecija
3162,6/10/2022,O,Pangasinan
3163,6/15/2022,O,Iloilo
3164,6/15/2022,O,Iloilo
3165,6/17/2022,O,Pampanga
3166,6/16/2022,O,Iloilo
3167,6/11/2022,O,Zamboanga Del Sur
3168,6/11/2022,O,Zamboanga Del Sur
3169,6/14/2022,O,Leyte
3170,6/17/2022,O,Bulacan
3171,6/17/2022,O,Bulacan
3172,6/7/2022,O,Misamis Oriental
3173,6/12/2022,O,Aurora
3174,6/8/2022,O,Batangas
3175,6/8/2022,O,Cebu
3176,6/14/2022,O,Zamboanga Del Sur
3177,6/15/2022,O,Eastern Samar
3178,6/15/2022,O,Eastern Samar
3179,6/13/2022,O,Pampanga
3180,6/17/2022,O,Bulacan
3181,6/19/2022,O,Tarlac
3182,6/13/2022,O,Laguna
3183,6/20/2022,O,Metro Manila
3184,6/17/2022,O,Bataan
3185,6/6/2022,O,South Cotabato
3186,6/11/2022,O,Bohol
3187,6/14/2022,O,Batangas
3188,6/18/2022,O,Benguet
3189,6/20/2022,O,Cavite
3190,6/20/2022,O,Cavite
3191,6/16/2022,O,Metro Manila
3192,6/16/2022,O,Metro Manila
3193,6/21/2022,O,Metro Manila
3194,6/21/2022,O,Metro Manila
3195,6/20/2022,O,Cavite
3196,6/17/2022,O,Batangas
3197,6/15/2022,O,Pangasinan
3198,6/13/2022,O,South Cotabato
3199,6/13/2022,O,South Cotabato
3200,6/22/2022,O,Rizal
3201,6/21/2022,O,Metro Manila
3202,6/22/2022,O,Metro Manila
3203,6/22/2022,O,Metro Manila
3204,6/21/2022,O,Laguna
3205,6/18/2022,O,Iloilo
3206,6/17/2022,O,Metro Manila
3207,6/22/2022,O,Cavite
3208,6/16/2022,O,North Cotabato
3209,6/22/2022,O,Bataan
3210,6/21/2022,O,Metro Manila
3211,6/14/2022,O,Cebu
3212,6/17/2022,O,Metro Manila
3213,6/16/2022,O,Albay
3214,6/19/2022,O,Benguet
3215,6/23/2022,O,Metro Manila
3216,6/24/2022,O,Metro Manila
3217,6/24/2022,O,Metro Manila
3218,6/24/2022,O,Metro Manila
3219,6/21/2022,O,Metro Manila
3220,6/18/2022,O,North Cotabato
3221,6/18/2022,O,North Cotabato
3222,6/19/2022,O,Metro Manila
3223,6/24/2022,O,Laguna
3224,6/22/2022,O,Batangas
3225,6/21/2022,O,Cagayan
3226,6/23/2022,O,Rizal
3227,6/24/2022,O,Laguna
3228,6/17/2022,O,Eastern Samar
3229,6/22/2022,O,Laguna
3230,6/24/2022,O,Rizal
3231,6/24/2022,O,Bulacan
3232,6/24/2022,O,Metro Manila
3233,6/24/2022,O,Cavite
3234,6/24/2022,O,Cavite
3235,6/23/2022,O,Oriental Mindoro
3236,6/23/2022,O,Oriental Mindoro
3237,6/16/2022,O,Cebu
3238,6/16/2022,O,Cebu
3239,6/16/2022,O,Cebu
3240,6/20/2022,O,Metro Manila
3241,6/18/2022,O,Camarines Sur
3242,6/24/2022,O,Nueva Ecija
3243,6/19/2022,O,Albay
3244,6/18/2022,O,Rizal
3245,6/16/2022,O,Misamis Occidental
3246,6/16/2022,O,Misamis Occidental
3247,6/22/2022,O,Cebu
3248,6/24/2022,O,Nueva Ecija
3249,6/24/2022,O,Nueva Ecija
3250,6/24/2022,O,Nueva Ecija
3251,6/26/2022,O,Cavite
3252,6/26/2022,O,Cavite
3253,6/26/2022,O,Pampanga
3254,6/27/2022,O,Bulacan
3255,6/23/2022,O,Metro Manila
3256,6/23/2022,O,Metro Manila
3257,6/24/2022,O,Metro Manila
3258,6/22/2022,O,Cebu
3259,6/25/2022,O,Albay
3260,6/25/2022,O,Albay
3261,6/25/2022,O,Albay
3262,6/25/2022,O,Metro Manila
3263,6/25/2022,O,Pangasinan
3264,6/25/2022,O,Pangasinan
3265,6/26/2022,O,Metro Manila
3266,6/27/2022,O,Rizal
3267,6/27/2022,O,Rizal
3268,6/26/2022,O,Batangas
3269,6/26/2022,O,Batangas
3270,6/16/2022,O,Bohol
3271,6/21/2022,O,Cavite
3272,6/20/2022,O,Rizal
3273,6/25/2022,O,Metro Manila
3274,6/25/2022,O,Cavite
3275,6/27/2022,O,Metro Manila
3276,6/27/2022,O,Metro Manila
3277,6/25/2022,O,Pangasinan
3278,6/25/2022,O,Pangasinan
3279,6/26/2022,O,Zambales
3280,6/27/2022,O,Pampanga
3281,6/27/2022,O,Metro Manila
3282,6/25/2022,O,Metro Manila
3283,6/23/2022,O,Rizal
3284,6/26/2022,O,Cavite
3285,6/22/2022,O,Rizal
3286,6/22/2022,O,Rizal
3287,6/18/2022,O,Surigao Del Sur
3288,6/28/2022,O,Metro Manila
3289,6/23/2022,O,Nueva Ecija
3290,6/28/2022,O,Cagayan
3291,6/26/2022,O,Camarines Norte
3292,6/28/2022,O,Laguna
3293,6/28/2022,O,Laguna
3294,6/24/2022,O,Pangasinan
3295,6/28/2022,O,Metro Manila
3296,6/27/2022,O,Laguna
3297,6/28/2022,O,Metro Manila
3298,6/28/2022,O,Cagayan
3299,6/29/2022,O,Metro Manila
3300,6/30/2022,O,Cavite
3301,6/24/2022,O,Metro Manila
3302,6/27/2022,O,Camarines Sur
3303,6/23/2022,O,Camarines Norte
3304,6/23/2022,O,Iloilo
3305,6/24/2022,O,Metro Manila
3306,6/30/2022,O,Metro Manila
3307,6/30/2022,O,Cavite
3308,6/29/2022,O,Metro Manila
3309,6/30/2022,O,Metro Manila
3310,6/27/2022,O,Zambales
3311,6/30/2022,O,Metro Manila
3312,6/29/2022,O,Laguna
3313,6/30/2022,O,Pampanga
3314,6/29/2022,O,Metro Manila
3315,6/30/2022,O,Metro Manila
3316,6/29/2022,O,Metro Manila
3317,6/29/2022,O,Bulacan
3318,6/23/2022,O,Misamis Oriental
3319,6/29/2022,O,Bataan
3320,6/27/2022,O,Agusan Del Sur
3321,6/26/2022,O,Metro Manila
3322,6/25/2022,O,Albay
3323,6/26/2022,O,Rizal
3324,6/25/2022,O,Metro Manila
3325,6/27/2022,O,Bulacan
3326,6/25/2022,O,Laguna
3327,6/26/2022,O,Metro Manila
3328,6/30/2022,O,Rizal
3329,6/27/2022,O,Misamis Oriental
3330,6/22/2022,O,Bohol
3331,6/24/2022,O,Surigao Del Sur
3332,6/24/2022,O,Surigao Del Sur
3333,6/26/2022,O,Camarines Sur
3334,6/27/2022,O,Rizal
3335,6/27/2022,O,Metro Manila
3336,6/29/2022,O,Cavite
3337,6/29/2022,O,Cavite
3338,6/29/2022,O,Cebu
3339,6/28/2022,O,Zamboanga Del Sur
3340,6/28/2022,O,Nueva Ecija
3341,6/30/2022,O,Ilocos Norte
3342,6/30/2022,O,Cavite
3343,6/25/2022,O,Negros Oriental
3344,6/29/2022,O,Metro Manila
3345,6/30/2022,O,Metro Manila
3346,6/30/2022,O,Zamboanga Del Norte
3347,6/30/2022,O,Batangas
3348,6/30/2022,O,Laguna
3349,6/30/2022,O,Zambales
3350,6/26/2022,O,Davao Del Sur
3351,6/27/2022,O,Zamboanga Sibugay
3352,6/30/2022,O,Pangasinan
3353,6/28/2022,O,Agusan Del Norte
3354,6/26/2022,O,Davao Del Sur
3355,7/1/2022,O,Cavite
3356,7/1/2022,O,Bulacan
3357,7/1/2022,O,Laguna
3358,7/2/2022,O,Metro Manila
3359,7/3/2022,O,Laguna
3360,7/2/2022,O,Cavite
3361,7/2/2022,O,Metro Manila
3362,7/2/2022,O,Bulacan
3363,7/3/2022,O,Bulacan
3364,7/4/2022,O,Metro Manila
3365,7/1/2022,O,Tarlac
3366,7/1/2022,O,Tarlac
3367,7/1/2022,O,Tarlac
3368,7/4/2022,O,Metro Manila
3369,7/4/2022,O,Metro Manila
3370,7/4/2022,O,Metro Manila
3371,7/4/2022,O,Metro Manila
3372,7/5/2022,O,Metro Manila
3373,7/5/2022,O,Laguna
3374,7/3/2022,O,Nueva Ecija
3375,7/4/2022,O,Metro Manila
3376,7/4/2022,O,Albay
3377,7/1/2022,O,Benguet
3378,7/1/2022,O,Benguet
3379,7/4/2022,O,Laguna
3380,7/1/2022,O,Nueva Ecija
3381,7/4/2022,O,Metro Manila
3382,7/4/2022,O,Metro Manila
3383,7/7/2022,O,Metro Manila
3384,7/7/2022,O,Bulacan
3385,7/7/2022,O,Laguna
3386,7/7/2022,O,Laguna
3387,7/7/2022,O,Metro Manila
3388,7/7/2022,O,Pangasinan
3389,7/3/2022,O,Pampanga
3390,7/1/2022,O,Metro Manila
3391,7/5/2022,O,Metro Manila
3392,7/2/2022,O,Batangas
3393,7/7/2022,O,Metro Manila
3394,7/7/2022,O,Metro Manila
3395,7/9/2022,O,Pampanga
3396,7/6/2022,O,Rizal
3397,7/6/2022,O,Rizal
3398,7/7/2022,O,Cavite
3399,7/4/2022,O,Cagayan
3400,7/8/2022,O,Metro Manila
3401,7/7/2022,O,Rizal
3402,7/7/2022,O,Rizal
3403,7/5/2022,O,Nueva Ecija
3404,7/7/2022,O,Isabela
3405,7/2/2022,O,Metro Manila
3406,7/3/2022,O,Quezon
3407,7/2/2022,O,Cavite
3408,7/3/2022,O,Batangas
3409,7/2/2022,O,Metro Manila
3410,7/3/2022,O,Bulacan
3411,7/9/2022,O,Pampanga
3412,7/9/2022,O,Pampanga
3413,7/6/2022,O,Metro Manila
3414,7/6/2022,O,Metro Manila
3415,7/9/2022,O,Pampanga
3416,7/7/2022,O,Metro Manila
3417,7/7/2022,O,Metro Manila
3418,7/6/2022,O,Cebu
3419,7/8/2022,O,Isabela
3420,7/8/2022,O,Isabela
3421,7/10/2022,O,Metro Manila
3422,7/7/2022,O,Nueva Ecija
3423,7/1/2022,O,Davao Del Sur
3424,7/3/2022,O,Iloilo
3425,7/4/2022,O,Pangasinan
3426,7/9/2022,O,Pangasinan
3427,7/4/2022,O,Batangas
3428,7/8/2022,O,Metro Manila
3429,7/10/2022,O,Benguet
3430,7/7/2022,O,Bataan
3431,7/10/2022,O,Bataan
3432,7/10/2022,O,Metro Manila
3433,7/8/2022,O,Metro Manila
3434,7/2/2022,O,Sulu
3435,7/8/2022,O,Metro Manila
3436,7/7/2022,O,Metro Manila
3437,7/7/2022,O,Metro Manila
3438,7/5/2022,O,Albay
3439,7/10/2022,O,Metro Manila
3440,7/10/2022,O,Metro Manila
3441,7/7/2022,O,Davao Del Sur
3442,7/8/2022,O,Metro Manila
3443,7/12/2022,O,Pangasinan
3444,7/12/2022,O,Pangasinan
3445,7/11/2022,O,Metro Manila
3446,7/10/2022,O,Pampanga
3447,7/7/2022,O,Misamis Occidental
3448,7/7/2022,O,Misamis Occidental
3449,7/9/2022,O,Metro Manila
3450,7/9/2022,O,Metro Manila
3451,7/7/2022,O,Rizal
3452,7/4/2022,O,Antique
3453,7/7/2022,O,Nueva Ecija
3454,7/6/2022,O,Metro Manila
3455,7/6/2022,O,Metro Manila
3456,7/6/2022,O,Metro Manila
3457,7/3/2022,O,Surigao Del Sur
3458,7/5/2022,O,Zamboanga Del Sur
3459,7/12/2022,O,Batangas
3460,7/11/2022,O,Laguna
3461,7/7/2022,O,Tarlac
3462,7/8/2022,O,Laguna
3463,7/13/2022,O,Rizal
3464,7/10/2022,O,Metro Manila
3465,7/6/2022,O,Negros Occidental
3466,7/12/2022,O,Zambales
3467,7/12/2022,O,Laguna
3468,7/10/2022,O,Rizal
3469,7/10/2022,O,Metro Manila
3470,7/7/2022,O,Metro Manila
3471,7/12/2022,O,Rizal
3472,7/7/2022,O,Metro Manila
3473,7/8/2022,O,Pangasinan
3474,7/7/2022,O,Pampanga
3475,7/13/2022,O,Quezon
3476,7/13/2022,O,Metro Manila
3477,7/12/2022,O,Albay
3478,7/13/2022,O,Bulacan
3479,7/9/2022,O,Bulacan
3480,7/4/2022,O,Cebu
3481,7/7/2022,O,Bulacan
3482,7/7/2022,O,Metro Manila
3483,7/8/2022,O,Cavite
3484,7/7/2022,O,Metro Manila
3485,7/4/2022,O,Zamboanga Del Sur
3486,7/10/2022,O,Lanao Del Sur
3487,7/13/2022,O,Bataan
3488,7/13/2022,O,Metro Manila
3489,7/15/2022,O,Pangasinan
3490,7/12/2022,O,Bulacan
3491,7/7/2022,O,Cebu
3492,7/12/2022,O,Bulacan
3493,7/13/2022,O,Laguna
3494,7/15/2022,O,Bulacan
3495,7/14/2022,O,Albay
3496,7/14/2022,O,Albay
3497,7/14/2022,O,Cavite
3498,7/13/2022,O,Metro Manila
3499,7/13/2022,O,Metro Manila
3500,7/12/2022,O,Davao Del Sur
3501,7/11/2022,O,Benguet
3502,7/11/2022,O,Bulacan
3503,7/12/2022,O,Davao Del Sur
3504,7/15/2022,O,Pangasinan
3505,7/15/2022,O,Metro Manila
3506,7/9/2022,O,Isabela
3507,7/9/2022,O,Metro Manila
3508,7/15/2022,O,Metro Manila
3509,7/15/2022,O,Metro Manila
3510,7/7/2022,O,Misamis Oriental
3511,7/7/2022,O,Misamis Oriental
3512,7/10/2022,O,Rizal
3513,7/8/2022,O,Metro Manila
3514,7/8/2022,O,Laguna
3515,7/10/2022,O,Laguna
3516,7/9/2022,O,Metro Manila
3517,7/9/2022,O,Nueva Ecija
3518,7/13/2022,O,Metro Manila
3519,7/17/2022,O,Tarlac
3520,7/15/2022,O,Camarines Sur
3521,7/15/2022,O,Metro Manila
3522,7/16/2022,O,Metro Manila
3523,7/16/2022,O,Pampanga
3524,7/16/2022,O,Pampanga
3525,7/16/2022,O,Pampanga
3526,7/13/2022,O,Metro Manila
3527,7/13/2022,O,Metro Manila
3528,7/13/2022,O,Metro Manila
3529,7/13/2022,O,Metro Manila
3530,7/17/2022,O,Rizal
3531,7/16/2022,O,Metro Manila
3532,7/15/2022,O,Cavite
3533,7/16/2022,O,Metro Manila
3534,7/12/2022,O,Cavite
3535,7/10/2022,O,Negros Occidental
3536,7/10/2022,O,Negros Occidental
3537,7/18/2022,O,Metro Manila
3538,7/14/2022,O,Rizal
3539,7/14/2022,O,Rizal
3540,7/14/2022,O,Rizal
3541,7/18/2022,O,Metro Manila
3542,7/18/2022,O,Metro Manila
3543,7/16/2022,O,Metro Manila
3544,7/18/2022,O,Rizal
3545,7/18/2022,O,Rizal
3546,7/18/2022,O,Rizal
3547,7/18/2022,O,Metro Manila
3548,7/18/2022,O,Cavite
3549,7/18/2022,O,Cavite
3550,7/12/2022,O,Metro Manila
3551,7/18/2022,O,Metro Manila
3552,7/13/2022,O,Rizal
3553,7/19/2022,O,Metro Manila
3554,7/11/2022,O,Iloilo
3555,7/13/2022,O,Metro Manila
3556,7/13/2022,O,Metro Manila
3557,7/19/2022,O,Laguna
3558,7/15/2022,O,Camarines Sur
3559,7/16/2022,O,Pampanga
3560,7/18/2022,O,Batangas
3561,7/18/2022,O,Cavite
3562,7/13/2022,O,Metro Manila
3563,7/13/2022,O,Metro Manila
3564,7/12/2022,O,Southern Leyte
3565,7/17/2022,O,Antique
3566,7/20/2022,O,Bulacan
3567,7/17/2022,O,Laguna
3568,7/20/2022,O,Metro Manila
3569,7/20/2022,O,Metro Manila
3570,7/19/2022,O,Rizal
3571,7/19/2022,O,Rizal
3572,7/19/2022,O,Rizal
3573,7/18/2022,O,Zamboanga Sibugay
3574,7/18/2022,O,Zamboanga Sibugay
3575,7/20/2022,O,Metro Manila
3576,7/15/2022,O,Misamis Oriental
3577,7/18/2022,O,Cagayan
3578,7/19/2022,O,Bulacan
3579,7/19/2022,O,Batangas
3580,7/21/2022,O,Laguna
3581,7/21/2022,O,Laguna
3582,7/17/2022,O,Cebu
3583,7/20/2022,O,Laguna
3584,7/21/2022,O,Metro Manila
3585,7/12/2022,O,Benguet
3586,7/15/2022,O,Metro Manila
3587,7/22/2022,O,Isabela
3588,7/20/2022,O,Metro Manila
3589,7/16/2022,O,Metro Manila
3590,7/20/2022,O,Cavite
3591,7/20/2022,O,Metro Manila
3592,7/22/2022,O,Pampanga
3593,7/21/2022,O,Metro Manila
3594,7/16/2022,O,Bulacan
3595,7/16/2022,O,Bulacan
3596,7/16/2022,O,Bulacan
3597,7/16/2022,O,Bulacan
3598,7/16/2022,O,Metro Manila
3599,7/16/2022,O,Metro Manila
3600,7/17/2022,O,Laguna
3601,7/15/2022,O,Nueva Ecija
3602,7/22/2022,O,Iloilo
3603,7/21/2022,O,Camarines Sur
3604,7/16/2022,O,South Cotabato
3605,7/18/2022,O,Pangasinan
3606,7/18/2022,O,Davao Del Sur
3607,7/18/2022,O,Davao Del Sur
3608,7/18/2022,O,Davao Del Sur
3609,7/18/2022,O,Davao Del Sur
3610,7/24/2022,O,Tarlac
3611,7/18/2022,O,Oriental Mindoro
3612,7/18/2022,O,Quezon
3613,7/18/2022,O,Bulacan
3614,7/19/2022,O,Metro Manila
3615,7/19/2022,O,Metro Manila
3616,7/23/2022,O,Isabela
3617,7/23/2022,O,Metro Manila
3618,7/23/2022,O,Laguna
3619,7/23/2022,O,Laguna
3620,7/23/2022,O,Laguna
3621,7/20/2022,O,South Cotabato
3622,7/20/2022,O,Negros Occidental
3623,7/22/2022,O,Cagayan
3624,7/19/2022,O,Benguet
3625,7/19/2022,O,Zambales
3626,7/24/2022,O,Metro Manila
3627,7/16/2022,O,Iloilo
3628,7/19/2022,O,Metro Manila
3629,7/15/2022,O,Cagayan
3630,7/17/2022,O,Negros Occidental
3631,7/25/2022,O,Metro Manila
3632,7/20/2022,O,Metro Manila
3633,7/22/2022,O,Rizal
3634,7/20/2022,O,Nueva Ecija
3635,7/20/2022,O,Nueva Ecija
3636,7/20/2022,O,Nueva Ecija
3637,7/20/2022,O,Nueva Ecija
3638,7/21/2022,O,Batangas
3639,7/26/2022,O,Laguna
3640,7/26/2022,O,Laguna
3641,7/23/2022,O,Metro Manila
3642,7/27/2022,O,Cavite
3643,7/22/2022,O,Rizal
3644,7/23/2022,O,Cavite
3645,7/23/2022,O,Bulacan
3646,7/23/2022,O,Bulacan
3647,7/26/2022,O,Camarines Norte
3648,7/26/2022,O,Camarines Norte
3649,7/22/2022,O,Cavite
3650,7/22/2022,O,Cavite
3651,7/21/2022,O,Bulacan
3652,7/26/2022,O,Bulacan
3653,7/27/2022,O,Tarlac
3654,7/22/2022,O,Bataan
3655,7/21/2022,O,Benguet
3656,7/26/2022,O,Ilocos Sur
3657,7/26/2022,O,Ilocos Sur
3658,7/26/2022,O,Benguet
3659,7/28/2022,O,La Union
3660,7/23/2022,O,Metro Manila
3661,7/28/2022,O,Metro Manila
3662,7/26/2022,O,Cebu
3663,7/29/2022,O,Metro Manila
3664,7/21/2022,O,Batangas
3665,7/28/2022,O,Pangasinan
3666,7/28/2022,O,Pangasinan
3667,7/29/2022,O,Pampanga
3668,7/29/2022,O,Pampanga
3669,7/23/2022,O,Camarines Sur
3670,7/29/2022,O,Cavite
3671,7/23/2022,O,Cavite
3672,7/27/2022,O,Misamis Oriental
3673,7/25/2022,O,Pangasinan
3674,7/23/2022,O,Metro Manila
3675,7/20/2022,O,Sultan Kudarat
3676,7/30/2022,O,Metro Manila
3677,7/31/2022,O,Nueva Ecija
3678,7/31/2022,O,Pangasinan
3679,7/25/2022,O,Bulacan
3680,7/21/2022,O,Davao Del Sur
3681,7/29/2022,O,Metro Manila
3682,7/28/2022,O,Davao Del Sur
3683,7/31/2022,O,Rizal
3684,7/31/2022,O,Rizal
3685,7/28/2022,O,Laguna
3686,7/29/2022,O,Metro Manila
3687,7/31/2022,O,Laguna
3688,7/29/2022,O,Bataan
3689,7/29/2022,O,Bataan
3690,7/30/2022,O,Laguna
3691,7/30/2022,O,Metro Manila
3692,7/30/2022,O,Metro Manila
3693,7/29/2022,O,Metro Manila
3694,7/30/2022,O,Cavite
3695,7/27/2022,O,Pampanga
3696,7/27/2022,O,Bulacan
3697,7/29/2022,O,La Union
3698,7/26/2022,O,Aklan
3699,7/29/2022,O,Laguna
3700,7/29/2022,O,Metro Manila
3701,7/29/2022,O,Metro Manila
3702,7/29/2022,O,Metro Manila
3703,7/29/2022,O,Batangas
3704,7/31/2022,O,Metro Manila
3705,7/31/2022,O,Metro Manila
3706,7/28/2022,O,Iloilo
3707,7/28/2022,O,Iloilo
3708,7/29/2022,O,Quezon
3709,7/25/2022,O,Iloilo
3710,7/25/2022,O,Iloilo
3711,7/25/2022,O,Iloilo
3712,7/25/2022,O,Iloilo
3713,7/25/2022,O,Iloilo
3714,7/31/2022,O,Rizal
3715,7/30/2022,O,Bulacan
3716,7/30/2022,O,Iloilo
3717,7/27/2022,O,Camarines Sur
3718,7/27/2022,O,Metro Manila
3719,7/30/2022,O,Zamboanga Del Sur
3720,7/26/2022,O,Cebu
3721,7/31/2022,O,Pangasinan
3722,7/31/2022,O,Metro Manila
3723,7/31/2022,O,Quezon
3724,7/31/2022,O,Pampanga
3725,7/25/2022,O,South Cotabato
3726,7/31/2022,O,Metro Manila
3727,7/31/2022,O,Metro Manila
3728,7/29/2022,O,Cavite
3729,7/30/2022,O,Batangas
3730,7/30/2022,O,Metro Manila
3731,7/27/2022,O,Misamis Oriental
3732,7/29/2022,O,Davao Del Sur
3733,7/31/2022,O,Metro Manila
3734,7/30/2022,O,Pampanga
3735,7/29/2022,O,Cavite
3736,7/29/2022,O,Palawan
3737,8/1/2022,O,Metro Manila
3738,8/1/2022,O,Metro Manila
3739,8/1/2022,O,Laguna
3740,8/2/2022,O,Rizal
3741,8/1/2022,O,Cavite
3742,8/2/2022,O,Metro Manila
3743,8/2/2022,O,Cavite
3744,8/1/2022,O,Rizal
3745,8/2/2022,O,Pampanga
3746,8/2/2022,O,Metro Manila
3747,8/2/2022,O,Laguna
3748,8/2/2022,O,Bulacan
3749,8/3/2022,O,Metro Manila
3750,8/2/2022,O,Rizal
3751,8/3/2022,O,Bulacan
3752,8/2/2022,O,Cagayan
3753,8/3/2022,O,Metro Manila
3754,8/1/2022,O,Camarines Norte
3755,8/2/2022,O,Batangas
3756,8/4/2022,O,Cavite
3757,8/5/2022,O,Pampanga
3758,8/5/2022,O,Cavite
3759,8/5/2022,O,Cavite
3760,8/5/2022,O,Laguna
3761,8/4/2022,O,Nueva Vizcaya
3762,8/5/2022,O,Isabela
3763,8/5/2022,O,Isabela
3764,8/5/2022,O,Metro Manila
3765,8/6/2022,O,Pampanga
3766,8/4/2022,O,Metro Manila
3767,8/5/2022,O,Camarines Norte
3768,8/3/2022,O,Laguna
3769,8/3/2022,O,Laguna
3770,8/6/2022,O,Pangasinan
3771,8/6/2022,O,Bulacan
3772,8/7/2022,O,Laguna
3773,8/7/2022,O,Laguna
3774,8/7/2022,O,Metro Manila
3775,8/3/2022,O,Davao Del Sur
3776,8/7/2022,O,Laguna
3777,8/8/2022,O,Cavite
3778,8/8/2022,O,Batangas
3779,8/8/2022,O,Pampanga
3780,8/2/2022,O,Zamboanga Del Sur
3781,8/3/2022,O,Cebu
3782,8/6/2022,O,Metro Manila
3783,8/4/2022,O,Cavite
3784,8/6/2022,O,Rizal
3785,8/7/2022,O,Nueva Ecija
3786,8/6/2022,O,Cavite
3787,8/7/2022,O,Cavite
3788,8/7/2022,O,Cavite
3789,8/2/2022,O,Cavite
3790,8/2/2022,O,Cagayan
3791,8/1/2022,O,Bulacan
3792,8/2/2022,O,Zambales
3793,8/8/2022,O,Batangas
3794,8/8/2022,O,Batangas
3795,8/8/2022,O,Rizal
3796,8/8/2022,O,Metro Manila
3797,8/8/2022,O,Metro Manila
3798,8/8/2022,O,Bulacan
3799,8/8/2022,O,Bulacan
3800,8/3/2022,O,Leyte
3801,8/8/2022,O,Metro Manila
3802,8/5/2022,O,Cebu
3803,8/5/2022,O,Cebu
3804,8/8/2022,O,Tarlac
3805,8/8/2022,O,Rizal
3806,8/7/2022,O,Metro Manila
3807,8/8/2022,O,Metro Manila
3808,8/8/2022,O,Bulacan
3809,8/7/2022,O,Laguna
3810,8/2/2022,O,Cavite
3811,8/8/2022,O,Batangas
3812,8/3/2022,O,Nueva Ecija
3813,8/3/2022,O,Nueva Ecija
3814,8/8/2022,O,Metro Manila
3815,8/3/2022,O,Pampanga
3816,8/6/2022,O,Negros Occidental
3817,8/6/2022,O,Negros Occidental
3818,8/2/2022,O,Cebu
3819,8/2/2022,O,Cebu
3820,8/8/2022,O,Rizal
3821,8/1/2022,O,Misamis Oriental
3822,8/8/2022,O,Metro Manila
3823,8/8/2022,O,Laguna
3824,8/8/2022,O,Laguna
3825,8/8/2022,O,Laguna
3826,8/8/2022,O,Metro Manila
3827,8/8/2022,O,Batangas
3828,8/3/2022,O,Cavite
3829,8/2/2022,O,Davao Del Norte
3830,8/8/2022,O,Metro Manila
3831,8/8/2022,O,Metro Manila
3832,8/10/2022,O,Bulacan
3833,8/10/2022,O,Bulacan
3834,8/5/2022,O,Metro Manila
3835,8/8/2022,O,Metro Manila
3836,8/9/2022,O,Bulacan
3837,8/8/2022,O,Metro Manila
3838,8/5/2022,O,Metro Manila
3839,8/5/2022,O,Metro Manila
3840,8/5/2022,O,Metro Manila
3841,8/11/2022,O,Benguet
3842,8/10/2022,O,Laguna
3843,8/10/2022,O,Laguna
3844,8/6/2022,O,Cebu
3845,8/6/2022,O,Negros Occidental
3846,8/9/2022,O,Bulacan
3847,8/6/2022,O,Pampanga
3848,8/6/2022,O,Pampanga
3849,8/5/2022,O,Isabela
3850,8/5/2022,O,Isabela
3851,8/7/2022,O,Metro Manila
3852,8/7/2022,O,Metro Manila
3853,8/10/2022,O,Cavite
3854,8/10/2022,O,Cavite
3855,8/11/2022,O,Cavite
3856,8/11/2022,O,Metro Manila
3857,8/11/2022,O,Metro Manila
3858,8/8/2022,O,Nueva Ecija
3859,8/11/2022,O,Metro Manila
3860,8/11/2022,O,Cavite
3861,8/10/2022,O,Iloilo
3862,8/7/2022,O,Cagayan
3863,8/8/2022,O,Cavite
3864,8/7/2022,O,Pampanga
3865,8/11/2022,O,Metro Manila
3866,8/11/2022,O,Metro Manila
3867,8/3/2022,O,Bohol
3868,8/4/2022,O,Iloilo
3869,8/12/2022,O,Rizal
3870,8/13/2022,O,Pampanga
3871,8/6/2022,O,Cavite
3872,8/11/2022,O,Metro Manila
3873,8/8/2022,O,Zamboanga Del Sur
3874,8/11/2022,O,Cavite
3875,8/11/2022,O,Cavite
3876,8/8/2022,O,Nueva Ecija
3877,8/8/2022,O,Bulacan
3878,8/8/2022,O,Bulacan
3879,8/8/2022,O,Bulacan
3880,8/8/2022,O,Metro Manila
3881,8/9/2022,O,Albay
3882,8/9/2022,O,Metro Manila
3883,8/11/2022,O,Cavite
3884,8/10/2022,O,Metro Manila
3885,8/10/2022,O,Metro Manila
3886,8/12/2022,O,Metro Manila
3887,8/15/2022,O,Metro Manila
3888,8/15/2022,O,Metro Manila
3889,8/14/2022,O,Metro Manila
3890,8/10/2022,O,Albay
3891,8/8/2022,O,Sarangani
3892,8/9/2022,O,Pangasinan
3893,8/8/2022,O,Metro Manila
3894,8/8/2022,O,Nueva Ecija
3895,8/15/2022,O,Metro Manila
3896,8/16/2022,O,Pampanga
3897,8/11/2022,O,Cebu
3898,8/15/2022,O,Pangasinan
